order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,sales,discount,profit,customer_id
6551,2022-08-29,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000422,310,330,4,2,1320,26.4,53.59999999999991,Con_New_New
6552,2023-10-06,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002986,10,10,2,3,20,0.6,-0.6000000000000014,Hom_Los_Cal
6553,2023-05-02,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10002289,150,160,5,5,800,40.0,10.0,Hom_Los_Cal
6554,2022-04-24,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Accessories,TEC-AC-10001606,280,320,4,3,1280,38.4,121.59999999999991,Hom_Chi_Ill
6555,2023-01-03,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10003805,440,510,3,3,1530,45.9,164.0999999999999,Hom_Chi_Ill
6556,2022-01-28,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10002109,0,0,1,3,0,0.0,0.0,Hom_Chi_Ill
6557,2022-08-01,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000632,10,10,1,3,10,0.3,-0.3000000000000007,Hom_Chi_Ill
6558,2022-03-07,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10003510,20,20,1,4,20,0.8,-0.8000000000000007,Hom_Chi_Ill
6559,2023-10-02,Standard Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Chairs,FUR-CH-10004997,1430,1520,9,5,13680,684.0,126.0,Cor_Buf_New
6560,2022-02-12,Standard Class,Corporate,United States,Roseville,California,95661,West,Office Supplies,Envelopes,OFF-EN-10003001,360,420,5,5,2100,105.0,195.0,Cor_Ros_Cal
6561,2023-04-06,Standard Class,Corporate,United States,Roseville,California,95661,West,Office Supplies,Labels,OFF-LA-10003766,0,0,1,3,0,0.0,0.0,Cor_Ros_Cal
6562,2023-10-22,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Appliances,OFF-AP-10003040,30,30,5,2,150,3.0,-3.0,Cor_Arl_Tex
6563,2022-01-01,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001078,20,20,3,4,60,2.4,-2.3999999999999986,Con_Law_Mas
6564,2022-07-25,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,FUR-TA-10003469,170,190,2,5,380,19.0,21.0,Con_Law_Mas
6565,2023-12-22,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,OFF-AR-10002578,10,10,3,2,30,0.6,-0.6000000000000014,Con_Law_Mas
6566,2023-11-13,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Furniture,Chairs,FUR-CH-10004675,770,870,4,2,3480,69.6,330.4000000000001,Con_Law_Mas
6567,2023-11-12,Second Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Binders,OFF-BI-10004632,220,240,4,4,960,38.4,41.60000000000002,Con_Wac_Tex
6568,2022-03-20,Second Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Art,OFF-AR-10003087,10,10,5,2,50,1.0,-1.0,Con_Wac_Tex
6569,2022-10-25,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10001868,0,0,2,2,0,0.0,0.0,Con_Hou_Tex
6570,2022-07-27,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002602,270,320,3,2,960,19.2,130.79999999999995,Con_Hou_Tex
6571,2022-02-02,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,OFF-EN-10000056,140,150,3,2,450,9.0,21.0,Con_Hou_Tex
6572,2022-08-30,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10000474,190,230,3,4,690,27.6,92.39999999999998,Con_Hou_Tex
6573,2023-10-12,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003971,10,10,2,5,20,1.0,-1.0,Con_Sea_Was
6574,2022-01-06,Standard Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Storage,OFF-ST-10000689,480,560,4,4,2240,89.6,230.4000000000001,Cor_Pla_New
6575,2022-03-19,Standard Class,Corporate,United States,Plainfield,New Jersey,7060,East,Technology,Machines,TEC-MA-10004255,270,320,8,4,2560,102.4,297.5999999999999,Cor_Pla_New
6576,2023-05-19,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10000990,1000,1050,8,3,8400,252.0,148.0,Con_Los_Cal
6577,2023-01-21,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10003968,140,170,3,4,510,20.4,69.60000000000002,Con_Los_Cal
6578,2022-06-17,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10001615,140,170,6,2,1020,20.4,159.60000000000002,Con_Arl_Vir
6579,2022-07-10,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10000895,940,1010,7,3,7070,212.1,277.89999999999964,Con_Sea_Was
6580,2022-01-06,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003001,10,10,1,2,10,0.2,-0.1999999999999993,Con_Sea_Was
6581,2022-07-13,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002766,10,10,3,2,30,0.6,-0.6000000000000014,Con_Sea_Was
6582,2023-06-05,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003095,90,100,3,5,300,15.0,15.0,Con_Sea_Was
6583,2022-05-02,Standard Class,Corporate,United States,Edmonds,Washington,98026,West,Technology,Accessories,TEC-AC-10003610,150,180,3,2,540,10.8,79.20000000000005,Cor_Edm_Was
6584,2023-09-10,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Art,OFF-AR-10003727,80,100,6,2,600,12.0,108.0,Con_Sal_Vir
6585,2022-11-22,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Technology,Phones,TEC-PH-10002660,240,270,4,5,1080,54.0,66.0,Con_Sal_Vir
6586,2022-11-08,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Furnishings,FUR-FU-10003274,10,10,5,3,50,1.5,-1.5,Con_Sal_Vir
6587,2023-09-02,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Art,OFF-AR-10003829,20,20,6,5,120,6.0,-6.0,Con_Sal_Vir
6588,2023-01-14,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Bookcases,FUR-BO-10003441,280,300,3,3,900,27.0,33.0,Con_Sal_Vir
6589,2022-06-12,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Binders,OFF-BI-10003355,10,10,3,5,30,1.5,-1.5,Con_Sal_Vir
6590,2022-12-31,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Supplies,OFF-SU-10003505,190,230,2,5,460,23.0,57.0,Con_Sal_Vir
6591,2022-03-03,First Class,Consumer,United States,Delray Beach,Florida,33445,South,Office Supplies,Labels,OFF-LA-10004484,10,10,3,3,30,0.9,-0.8999999999999986,Con_Del_Flo
6592,2023-03-11,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10000658,30,30,3,3,90,2.7,-2.700000000000003,Cor_San_Cal
6593,2023-07-06,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10000347,20,20,5,3,100,3.0,-3.0,Cor_San_Cal
6594,2022-01-11,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001989,20,30,2,3,60,1.8,18.200000000000003,Con_New_New
6595,2022-10-20,Standard Class,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Art,OFF-AR-10001897,110,130,7,2,910,18.2,121.79999999999995,Cor_Ind_Ind
6596,2023-09-22,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10000285,10,10,5,2,50,1.0,-1.0,Cor_Col_Ohi
6597,2022-11-06,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10001804,10,10,1,4,10,0.4,-0.40000000000000036,Cor_Col_Ohi
6598,2023-03-13,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10002557,0,0,1,2,0,0.0,0.0,Con_Jac_Flo
6599,2023-06-29,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002319,60,60,2,2,120,2.4,-2.4000000000000057,Con_Jac_Flo
6600,2022-10-06,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003849,50,60,3,3,180,5.4,24.599999999999994,Cor_Cli_Mar
6601,2023-10-22,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10002923,130,150,3,5,450,22.5,37.5,Cor_Cli_Mar
6602,2023-01-26,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Furniture,Chairs,FUR-CH-10004754,210,240,8,5,1920,96.0,144.0,Cor_Cli_Mar
6603,2023-11-14,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Office Supplies,Labels,OFF-LA-10000634,20,20,6,5,120,6.0,-6.0,Cor_Cli_Mar
6604,2023-02-06,First Class,Consumer,United States,Commerce City,Colorado,80022,West,Office Supplies,Storage,OFF-ST-10001418,140,150,3,4,450,18.0,12.0,Con_Com_Col
6605,2022-05-26,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Fasteners,OFF-FA-10003467,10,10,3,2,30,0.6,-0.6000000000000014,Con_San_Cal
6606,2022-11-03,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Paper,OFF-PA-10001293,50,50,7,2,350,7.0,-7.0,Con_San_Cal
6607,2023-12-13,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Technology,Phones,TEC-PH-10003885,200,210,4,3,840,25.2,14.799999999999955,Con_San_Cal
6608,2023-05-24,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Furniture,Chairs,FUR-CH-10004860,430,480,6,2,2880,57.6,242.4000000000001,Con_San_Cal
6609,2023-05-18,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Technology,Machines,TEC-MA-10002428,320,370,3,4,1110,44.4,105.59999999999991,Con_San_Cal
6610,2023-11-25,Same Day,Corporate,United States,Clinton,Maryland,20735,East,Office Supplies,Storage,OFF-ST-10002406,80,90,6,3,540,16.2,43.799999999999955,Cor_Cli_Mar
6611,2022-01-24,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004209,20,20,3,2,60,1.2,-1.2000000000000028,Cor_Los_Cal
6612,2022-03-24,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001891,160,190,2,4,380,15.2,44.80000000000001,Con_Lou_Ken
6613,2022-02-04,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002215,20,20,3,5,60,3.0,-3.0,Con_Lou_Ken
6614,2023-06-03,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10002103,440,470,5,4,2350,94.0,56.0,Con_Lou_Ken
6615,2023-07-23,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Furnishings,FUR-FU-10003394,180,210,3,4,630,25.2,64.79999999999995,Con_Lou_Ken
6616,2023-08-27,First Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,FUR-BO-10004218,190,240,2,3,480,14.4,85.60000000000002,Con_Los_Cal
6617,2023-02-02,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000081,20,20,6,3,120,3.6,-3.5999999999999943,Con_Los_Cal
6618,2022-11-14,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001497,200,220,4,3,880,26.4,53.60000000000002,Con_Los_Cal
6619,2022-01-02,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10004983,30,30,5,4,150,6.0,-6.0,Cor_Spr_Mis
6620,2022-10-20,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Art,OFF-AR-10004010,200,210,6,4,1260,50.4,9.599999999999909,Cor_Spr_Mis
6621,2022-12-26,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Supplies,OFF-SU-10002881,3700,4160,5,3,20800,624.0,1676.0,Cor_Spr_Mis
6622,2023-01-29,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Bookcases,FUR-BO-10001608,170,210,3,2,630,12.6,107.39999999999998,Cor_Spr_Mis
6623,2022-08-30,First Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001487,30,40,6,4,240,9.6,50.400000000000006,Cor_San_Cal
6624,2023-05-01,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Labels,OFF-LA-10001934,50,60,8,2,480,9.6,70.39999999999998,Cor_San_Cal
6625,2023-10-24,Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Tables,FUR-TA-10002855,90,100,1,5,100,5.0,5.0,Con_Tex_Tex
6626,2023-06-10,Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Chairs,FUR-CH-10004875,160,200,4,4,800,32.0,128.0,Con_Tex_Tex
6627,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10001127,6440,7000,4,3,28000,840.0,1400.0,Con_New_New
6628,2022-05-29,Standard Class,Consumer,United States,Bellevue,Washington,98006,West,Office Supplies,Paper,OFF-PA-10003177,10,10,2,3,20,0.6,-0.6000000000000014,Con_Bel_Was
6629,2022-09-06,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000011,260,280,14,3,3920,117.6,162.4000000000001,Con_New_New
6630,2022-12-05,Standard Class,Home Office,United States,Wilson,North Carolina,27893,South,Office Supplies,Binders,OFF-BI-10001757,10,10,5,4,50,2.0,-2.0,Hom_Wil_Nor
6631,2022-09-17,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10000847,600,700,3,5,2100,105.0,195.0,Con_Sea_Was
6632,2022-10-30,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10001307,1420,1750,5,4,8750,350.0,1300.0,Con_Sea_Was
6633,2023-06-30,Second Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Appliances,OFF-AP-10001205,40,50,1,2,50,1.0,9.0,Hom_Spr_Mis
6634,2022-07-12,Same Day,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10001838,180,200,1,3,200,6.0,14.0,Con_San_Cal
6635,2022-12-10,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10003982,70,70,11,3,770,23.1,-23.100000000000023,Con_Cha_Nor
6636,2022-06-05,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,TEC-PH-10004977,590,630,4,4,2520,100.8,59.19999999999982,Con_Cha_Nor
6637,2023-03-07,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10003510,110,120,5,3,600,18.0,32.0,Con_Cha_Nor
6638,2022-01-07,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10001573,10,10,3,5,30,1.5,-1.5,Con_New_New
6639,2022-07-26,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001196,90,110,6,2,660,13.2,106.79999999999995,Con_New_New
6640,2022-06-18,Second Class,Corporate,United States,Lorain,Ohio,44052,East,Furniture,Tables,FUR-TA-10003954,1330,1420,8,4,11360,454.4,265.60000000000036,Cor_Lor_Ohi
6641,2022-05-03,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10001989,120,130,6,4,780,31.2,28.799999999999955,Con_Ind_Ind
6642,2022-10-02,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Technology,Accessories,TEC-AC-10001714,70,80,2,5,160,8.0,12.0,Con_Ind_Ind
6643,2022-07-19,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003498,110,130,9,3,1170,35.1,144.9000000000001,Con_Ind_Ind
6644,2023-01-29,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Technology,Phones,TEC-PH-10000576,390,440,4,5,1760,88.0,112.0,Con_Red_Ore
6645,2023-08-31,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Technology,Phones,TEC-PH-10004188,120,140,7,5,980,49.0,91.0,Con_Red_Ore
6646,2023-01-10,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Office Supplies,Appliances,OFF-AP-10001469,120,130,4,4,520,20.8,19.19999999999999,Con_Red_Ore
6647,2022-02-14,Standard Class,Home Office,United States,Springfield,Oregon,97477,West,Furniture,Tables,FUR-TA-10003473,480,560,3,3,1680,50.4,189.5999999999999,Hom_Spr_Ore
6648,2022-11-29,Standard Class,Home Office,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10001205,80,90,2,2,180,3.6,16.400000000000006,Hom_Spr_Ore
6649,2022-09-21,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10002429,30,40,7,2,280,5.6,64.39999999999998,Cor_Arl_Tex
6650,2023-02-20,First Class,Corporate,United States,Arlington,Texas,76017,Central,Technology,Copiers,TEC-CO-10001943,300,320,2,2,640,12.8,27.200000000000045,Cor_Arl_Tex
6651,2022-05-10,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Fasteners,OFF-FA-10004854,40,50,5,3,250,7.5,42.5,Cor_Arl_Tex
6652,2023-05-24,First Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,FUR-FU-10001095,20,20,2,4,40,1.6,-1.6000000000000014,Cor_Arl_Tex
6653,2023-08-14,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Paper,OFF-PA-10000061,20,20,4,4,80,3.2,-3.200000000000003,Cor_Arl_Tex
6654,2023-08-28,First Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Chairs,FUR-CH-10003535,200,210,5,2,1050,21.0,29.0,Cor_Arl_Tex
6655,2023-01-18,Standard Class,Home Office,United States,Gilbert,Arizona,85234,West,Technology,Phones,TEC-PH-10004447,290,330,3,2,990,19.8,100.20000000000005,Hom_Gil_Ari
6656,2022-06-26,Standard Class,Home Office,United States,Gilbert,Arizona,85234,West,Technology,Accessories,TEC-AC-10001114,30,30,1,2,30,0.6,-0.6000000000000014,Hom_Gil_Ari
6657,2022-04-16,Standard Class,Home Office,United States,Gilbert,Arizona,85234,West,Office Supplies,Storage,OFF-ST-10000563,50,50,2,3,100,3.0,-3.0,Hom_Gil_Ari
6658,2023-06-28,Standard Class,Home Office,United States,Gilbert,Arizona,85234,West,Office Supplies,Envelopes,OFF-EN-10004846,10,10,5,3,50,1.5,-1.5,Hom_Gil_Ari
6659,2023-01-16,Standard Class,Home Office,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10002253,60,70,2,4,140,5.6,14.400000000000006,Hom_Gil_Ari
6660,2023-02-15,Standard Class,Home Office,United States,Gilbert,Arizona,85234,West,Furniture,Tables,FUR-TA-10001039,370,390,9,5,3510,175.5,4.5,Hom_Gil_Ari
6661,2023-10-05,Second Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,OFF-AR-10004587,30,40,2,4,80,3.2,16.799999999999997,Con_Law_Mas
6662,2022-06-20,Second Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Appliances,OFF-AP-10004336,90,110,2,5,220,11.0,29.0,Con_Law_Mas
6663,2023-01-20,Second Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001718,370,450,7,2,3150,63.0,497.0,Con_Law_Mas
6664,2022-09-26,Standard Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Tables,FUR-TA-10001520,330,360,5,2,1800,36.0,114.0,Con_Vir_Vir
6665,2022-09-16,Standard Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Envelopes,OFF-EN-10002831,230,250,7,2,1750,35.0,105.0,Con_Vir_Vir
6666,2023-12-15,Second Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Paper,OFF-PA-10001497,190,220,5,3,1100,33.0,117.0,Con_Irv_Tex
6667,2022-08-24,Second Class,Consumer,United States,Vineland,New Jersey,8360,East,Furniture,Furnishings,FUR-FU-10000719,40,40,5,4,200,8.0,-8.0,Con_Vin_New
